20130101;3291;672;29;32.8;27;8
20130101;3340;3253;29;78.8;26;12
20130101;3367;4705;10;16.1;18;16
20130101;3388;404;6;53.1;22;12
20130101;3404;1006;37;113.1;35;9
20130101;3426;447;4;9.5;22;11
20130101;3436;7766;9;20.8;23;10
20130101;3457;1237;8;5.5;27;5
20130101;3471;892;27;96.1;34;8
20130101;3485;1480;6;16.7;22;8
20130101;3515;2327;27;239.5;28;12
20130101;3525;8282;29;150.0;15;11
20130101;3608;268;5;9.9;25;10
20130101;3616;3697;4;5.0;29;12
20130101;3618;9007;35;161.8;23;12
20130101;3643;6272;11;97.1;26;13
20130101;3653;2205;2;3.5;16;6
20130101;3655;6487;7;20.1;26;9
20130101;3696;5834;30;83.3;38;3
20130101;3697;3616;29;339.9;24;8
20130101;3746;2967;24;95.4;28;4
20130101;3761;8359;30;69.5;29;11
20130101;3808;2816;29;130.4;37;13
20130101;3812;438;35;146.1;24;11
20130101;3888;594;5;32.5;24;10
20130101;3891;4528;28;43.4;28;8
20130101;3972;356;7;3.6;24;13
20130101;4017;4701;4;131.3;25;22
20130101;4290;2294;33;154.7;23;13
20130101;4332;589;35;243.0;31;9
20130101;4402;3501;41;120.4;24;7
20130101;4416;5286;30;130.6;28;7
20130101;4429;1450;33;194.7;25;8
20130101;4514;83;30;89.6;31;11
20130101;4520;1470;22;39.3;29;11
20130101;4528;3891;3;3.2;28;7
20130101;4580;5804;6;4.7;15;9
20130101;4642;1907;3;12.9;31;14
20130101;4669;277;18;42.2;23;6
20130101;4701;4017;27;55.9;31;10
20130101;4705;3367;32;109.5;31;6
20130101;4748;271;35;80.7;26;13
20130101;4758;2222;30;78.5;23;13
20130101;4762;4971;5;31.1;30;11
20130101;4807;2297;33;79.5;32;11
20130101;4855;758;35;267.4;27;7
20130101;4925;8092;33;162.9;31;10
20130101;4971;4762;34;115.8;27;13
20130101;5016;1036;25;58.3;31;12
20130101;5109;9421;25;65.6;24;7
20130101;5129;1185;25;31.2;33;11
20130101;5158;1374;36;123.1;36;8
20130101;5173;5915;25;55.2;24;7
20130101;5225;185;31;223.5;31;14
20130101;5280;5532;29;73.9;44;7
20130101;5283;172;4;6.6;25;8
20130101;5286;4416;6;6.4;32;5
20130101;5535;59;29;641.3;31;15
20130101;5728;389;40;151.8;19;10
20130101;5740;701;31;102.4;32;10
20130101;5804;4580;31;115.2;32;13
20130101;5841;6435;34;67.4;31;8
20130101;5948;1679;4;23.0;17;9
20130101;5982;2;11;115.5;24;16
20130101;6036;89;21;530.8;19;7
20130101;6179;1505;30;169.3;22;11
20130101;6204;4884;31;97.9;25;14
20130101;6272;3643;24;65.6;38;9
20130101;6287;3160;24;32.0;25;9
20130101;6435;5841;9;50.1;19;7
20130101;6487;3655;39;136.1;28;16
20130101;6503;1699;33;64.2;41;9
20130101;6668;8681;24;77.6;30;10
20130101;6680;6590;36;115.5;33;7
20130101;6709;1363;8;22.0;22;10
20130101;6725;7672;30;169.4;28;11
20130101;6733;9240;33;123.0;36;12
20130101;6790;5651;37;161.1;27;9
20130101;6824;89;25;67.5;24;14
20130101;6899;3739;27;198.0;28;9
20130101;6948;2558;28;80.2;29;6
20130101;6950;487;17;31.1;26;10
20130101;6993;3196;5;6.4;24;7
20130101;7022;532;32;76.2;30;7
20130101;7060;4176;32;105.9;25;6
20130101;7086;3134;0;0.0;23;10
20130101;7190;5942;37;103.7;34;8
20130101;7237;3803;23;126.7;30;5
20130101;7240;298;6;974.7;18;14
20130101;7390;2471;33;77.7;29;13
20130101;7533;1216;25;141.1;31;6
20130101;7595;523;22;81.7;32;9
20130101;7612;8367;9;9.0;27;10
20130101;7672;6725;4;11.0;27;14
20130101;7766;3436;26;70.8;30;10
20130101;7821;2428;34;69.5;33;14
20130101;7832;3441;24;96.7;27;14
20130101;7968;4369;28;64.5;38;12
20130101;7973;2676;26;100.6;24;15
20130101;8045;1216;4;4.7;13;12
20130101;8058;1320;23;42.9;33;13
20130101;8092;4925;3;3.2;22;8
20130101;8121;6390;25;91.9;35;8
20130101;8193;7709;26;115.6;29;9
20130101;8294;3506;22;96.6;30;7
20130101;8325;2193;30;70.4;31;8
20130101;8347;2415;25;52.9;36;5
20130101;8353;7250;25;92.2;36;15
20130101;8359;3761;7;11.5;29;8
20130101;8367;7612;29;78.2;31;11
20130101;8543;2741;29;30.6;35;11
20130101;8638;1990;23;51.9;38;11
20130101;8672;7313;29;103.5;30;7
20130101;8681;6668;3;11.9;33;5
20130101;8739;236;11;167.8;32;13
20130101;8752;6430;29;57.7;28;9
20130101;8787;446;31;143.4;25;9
20130101;8787;4592;41;64.8;25;12
20130101;8828;9311;24;273.9;27;5
20130101;8985;1809;3;8.0;26;7
20130101;9031;640;5;6.1;27;15
20130101;9038;596;26;41.6;31;9
20130101;9153;901;25;133.4;33;5
20130101;9255;263;26;51.1;33;11
20130101;9311;8828;8;8.4;25;7
20130101;9358;178;34;160.9;24;10
20130101;9388;3413;26;53.5;32;8
20130101;9396;295;25;85.9;32;12
20130101;9398;1155;28;161.5;22;13
20130101;9421;5109;6;641.8;18;13
20130101;9469;211;33;63.5;39;16
20130101;9515;6666;27;35.0;36;10
20130101;9621;119;21;30.8;34;12
20130101;9696;1496;6;1506.8;32;7
20130101;9760;602;5;9.8;25;9
20130101;9836;1929;37;60.8;35;8
20130102;37;502;32;392.4;31;10
20130102;41;2177;4;3.1;28;9
20130102;44;1957;37;2431.0;29;4
20130102;48;3915;29;154.0;29;14
20130102;54;2389;4;19.4;27;8
20130102;59;3080;31;60.8;41;8
20130102;60;3711;9;9.2;28;9
20130102;60;658;7;4.4;24;13
20130102;76;691;2;1.1;22;9
20130102;77;3961;4;13.7;26;10
20130102;96;1254;33;73.1;30;8
20130102;96;8324;28;70.5;29;6
20130102;201;5254;21;76.2;24;8
20130102;217;8230;29;78.6;30;14
20130102;226;5089;36;154.3;25;13
20130102;230;1999;37;114.9;29;14
20130102;234;231;26;85.3;32;8
20130102;246;8721;24;104.6;38;8
20130102;248;3940;32;89.1;31;13
20130102;267;1807;6;15.8;20;11
20130102;272;4390;27;115.6;26;7
20130102;279;1984;7;10.2;22;8
20130102;288;9860;20;35.3;19;12
20130102;301;5558;27;109.2;31;10
20130102;304;3424;29;72.0;30;4
20130102;306;1499;37;52.0;25;15
20130102;312;6747;39;99.6;32;6
20130102;313;695;4;4.6;25;9
20130102;314;1347;20;87.1;29;11
20130102;326;354;4;20.3;20;10
20130102;337;5507;5;5.5;22;14
20130102;338;7982;41;68.6;29;12
20130102;341;1981;34;195.0;32;15
20130102;354;326;31;142.0;29;17
20130102;361;5215;4;50.5;27;10
20130102;380;8010;42;98.4;23;10
20130102;401;2129;27;211.2;28;7
20130102;401;260;41;188.9;43;12
20130102;421;9977;31;69.2;27;10
20130102;453;8728;27;118.6;32;11
20130102;469;3631;25;196.7;32;11
20130102;502;37;0;0.0;14;12
20130102;504;4438;2;6.4;27;9
20130102;507;514;25;52.3;21;6
20130102;522;2457;6;29.5;28;13
20130102;523;8472;29;59.2;21;5
20130102;526;9022;24;105.9;26;11
20130102;534;9559;31;98.5;37;6
20130102;547;4483;7;33.4;33;10
20130102;588;7553;5;20.4;28;8
20130102;603;4325;23;61.3;29;11
20130102;610;2826;28;54.6;29;10
20130102;611;2504;35;96.2;26;13
20130102;629;1356;31;304.2;32;16
20130102;639;5872;39;56.9;20;17
20130102;642;4429;6;37.1;27;11
20130102;652;1838;24;82.0;28;11
20130102;654;7759;36;462.7;21;8
20130102;658;60;32;528.0;21;13
20130102;660;2253;41;125.7;31;7
20130102;661;2333;4;21.4;25;11
20130102;663;5050;27;37.6;37;11
20130102;664;3370;30;202.4;31;9
20130102;665;9964;29;226.3;39;6
20130102;676;1572;38;1944.1;29;11
20130102;691;76;32;64.9;34;14
20130102;695;313;38;103.5;35;7
20130102;705;6981;34;77.3;12;8
20130102;768;4547;42;159.2;32;7
20130102;789;1424;6;53.2;16;9
20130102;790;9448;38;371.0;34;3
20130102;809;2123;34;117.9;30;7
20130102;819;6206;32;338.0;32;10
20130102;845;4862;40;824.8;27;11
20130102;872;4986;5;2.7;26;13
20130102;887;6601;9;29.3;17;6
20130102;909;2910;7;6.3;21;11
20130102;979;1606;2;3.1;27;9
20130102;983;5813;26;38.7;26;15
20130102;1015;245;40;441.6;25;13
20130102;1033;1842;36;335.9;29;6
20130102;1053;55;32;112.1;34;13
20130102;1082;891;21;74.2;34;11
20130102;1232;7818;4;3.5;19;8
20130102;1243;467;41;73.0;21;10
20130102;1271;3602;26;71.6;18;8
20130102;1324;7878;31;115.2;26;8
20130102;1334;5579;37;633.0;23;14
20130102;1338;6588;38;273.3;23;8
20130102;1348;2289;6;7.7;27;10
20130102;1387;5765;30;86.6;23;4
20130102;1424;789;40;832.2;22;10
20130102;1484;2621;25;69.2;27;12
20130102;1530;2716;3;5.1;21;11
20130102;1555;6797;3;10.5;31;11
20130102;1560;3294;4;6.5;22;7
20130102;1561;7986;28;135.3;39;10
20130102;1606;979;31;69.0;30;14
20130102;1618;3032;18;23.3;31;16
20130102;1651;4852;21;175.6;18;18
20130102;1709;6065;31;151.8;33;9
20130102;1807;2166;29;59.8;32;14
20130102;1807;267;42;126.6;26;10
20130102;1817;3453;34;84.8;32;12
20130102;1829;2890;8;2.1;19;14
20130102;1847;4512;28;61.1;32;6
20130102;1852;7632;25;770.3;21;9
20130102;1926;6629;21;172.8;21;12
20130102;1940;9449;3;3.3;23;11
20130102;1957;44;5;21.6;24;10
20130102;1958;2091;8;23.1;33;11
20130102;1972;5926;5;31.8;28;10
20130102;1981;341;3;3.1;18;15
20130102;1984;279;29;71.2;29;12
20130102;2006;3909;30;108.8;36;9
20130102;2047;670;24;144.9;32;12
20130102;2091;1958;40;129.7;31;8
20130102;2117;437;29;73.8;24;9
20130102;2129;401;4;6.5;35;13
20130102;2139;8579;27;49.9;31;11
20130102;2166;1807;6;5.6;25;16
20130102;2177;41;40;167.4;33;9
20130102;2200;2231;25;74.1;26;6
20130102;2206;487;25;122.7;23;9
20130102;2286;2608;32;81.2;24;10
20130102;2289;1348;37;263.0;28;8
20130102;2333;661;32;105.1;26;7
20130102;2356;1481;31;390.9;26;11
20130102;2379;3105;28;326.0;23;8
20130102;2389;54;30;64.1;35;9
20130102;2424;3979;3;13.5;22;8
20130102;2433;6648;26;96.3;17;7
20130102;2433;2920;5;3.2;19;8
20130102;2439;1837;23;257.5;30;12
20130102;2457;522;28;54.3;20;6
20130102;2478;7455;27;235.7;39;9
20130102;2504;611;5;1.7;15;5
20130102;2515;4591;29;122.7;35;11
20130102;2608;2286;6;11.0;35;11
20130102;2654;5452;37;86.7;39;5
20130102;2661;2302;27;71.3;32;11
20130102;2665;5691;3;18.0;29;10
20130102;2716;1530;25;44.3;26;9
20130102;2890;1829;26;70.0;34;9
20130102;2906;5791;24;151.1;21;10
20130102;2910;909;29;194.8;32;9
20130102;2920;2433;32;50.2;32;16
20130102;2953;4367;27;63.5;22;7
20130102;3032;1618;10;42.8;21;8
20130102;3058;3928;7;27.0;25;6
20130102;3067;695;31;102.2;33;8
20130102;3105;2379;3;13.8;27;5
20130102;3110;6619;7;5.5;24;11
20130102;3119;1215;28;39.6;30;7
20130102;3173;7410;6;33.9;19;7
20130102;3201;4139;11;58.3;26;9
20130102;3294;1560;21;80.6;28;6
20130102;3334;4798;42;92.7;38;7
20130102;3335;558;32;171.0;34;14
20130102;3370;664;5;10.8;19;13
20130102;3381;6095;6;8.5;34;9
20130102;3410;4472;26;48.8;30;10
20130102;3453;1817;4;10.6;28;6
20130102;3493;5023;24;110.8;34;12
20130102;3598;209;28;56.3;34;8
20130102;3675;8539;24;30.6;30;9
20130102;3711;60;26;37.9;31;10
20130102;3728;3391;25;39.6;29;14
20130102;3729;2804;25;45.3;30;12
20130102;3738;9233;1;2.7;11;13
20130102;3822;475;22;94.2;41;13
20130102;3853;7333;31;42.3;30;10
20130102;3874;1970;34;83.5;19;15
20130102;3922;7468;39;51.0;35;7
20130102;3928;3058;22;58.2;24;14
20130102;3961;77;28;72.3;30;10
20130102;3979;2424;22;23.6;39;15
20130102;4029;5651;35;133.3;41;17
20130102;4030;3102;28;116.8;20;13
20130102;4087;5915;31;75.1;28;11
20130102;4126;5868;33;236.7;23;11
20130102;4139;3201;29;52.4;21;10
20130102;4143;682;31;98.1;27;6
20130102;4175;475;32;119.1;31;10
20130102;4294;6655;32;128.5;26;9
20130102;4325;603;3;2.0;29;8
20130102;4387;1312;43;134.3;32;8
20130102;4429;642;28;66.1;26;9
20130102;4438;504;23;120.4;26;8
20130102;4472;3410;2;2.7;31;7
20130102;4483;547;39;67.3;26;16
20130102;4513;224;20;215.4;26;11
20130102;4591;2515;2;3.8;37;6
20130102;4845;9966;36;109.2;28;10
20130102;4852;1651;5;16.5;18;7
20130102;4877;732;26;56.9;29;9
20130102;4927;294;32;46.6;27;8
20130102;4986;872;25;47.7;32;8
20130102;5023;3493;6;5.9;23;15
20130102;5089;226;3;60.8;31;11
20130102;5200;8788;31;107.9;30;8
20130102;5215;361;33;108.4;26;13
20130102;5298;573;17;26.9;32;6
20130102;5395;306;31;123.3;38;13
20130102;5417;1742;32;81.8;30;4
20130102;5432;3647;35;130.6;29;17
20130102;5467;5764;31;104.5;31;11
20130102;5507;337;37;41.2;20;12
20130102;5544;3604;26;93.8;26;8
20130102;5558;301;4;2.5;17;10
20130102;5579;1334;4;9.5;25;10
20130102;5590;2220;29;133.2;29;14
20130102;5613;6669;36;126.0;25;9
20130102;5650;9172;1;0.7;26;8
20130102;5691;2665;27;50.4;33;13
20130102;5764;5467;7;14.7;25;15
20130102;5791;2906;3;4.0;20;11
20130102;5926;1324;29;75.2;36;15
20130102;5926;1972;28;59.1;32;11
20130102;6002;6270;26;113.5;38;9
20130102;6059;7023;26;94.7;24;7
20130102;6066;774;28;70.7;23;13
20130102;6095;3381;32;253.2;25;4
20130102;6189;492;26;99.6;33;8
20130102;6221;6091;34;618.7;30;8
20130102;6315;9235;36;105.2;25;8
20130102;6372;2665;31;52.0;23;12
20130102;6460;9195;4;3.0;23;11
20130102;6601;887;34;82.7;29;10
20130102;6619;3110;28;69.2;33;16
20130102;6669;5613;6;4.8;22;11
20130102;6688;3833;32;87.6;32;9
20130102;6732;3432;33;118.2;21;9
20130102;6747;312;1;3.1;23;10
20130102;6797;1555;22;52.6;23;4
20130102;7023;6059;7;38.2;25;8
20130102;7138;9373;28;178.3;33;11
20130102;7175;291;34;65.1;22;10
20130102;7252;9679;29;140.0;27;9
20130102;7351;4048;32;72.0;33;11
20130102;7410;3173;36;214.6;27;14
20130102;7465;9296;30;83.8;35;10
20130102;7486;214;21;41.3;26;15
20130102;7553;588;24;39.0;19;5
20130102;7614;2068;29;68.8;26;6
20130102;7707;7980;36;182.6;37;11
20130102;7818;1232;34;162.8;30;6
20130102;7907;108;23;45.6;26;11
20130102;7986;1561;5;15.9;21;19
20130102;8010;380;3;6.3;28;11
20130102;8230;217;6;21.5;21;7
20130102;8324;96;7;14.9;29;12
20130102;8380;26;31;59.2;22;13
20130102;8401;3768;29;42.0;38;9
20130102;8492;9045;32;125.7;26;14
20130102;8529;8146;25;57.8;30;12
20130102;8579;2139;2;183.7;16;7
20130102;8721;246;8;16.0;21;8
20130102;8728;453;3;1.5;14;11
20130102;8771;877;29;117.8;24;12
20130102;8788;5200;7;35.3;35;16
20130102;8929;5171;28;36.2;26;7
20130102;9172;5650;25;114.5;39;10
20130102;9195;6460;20;104.7;34;9
20130102;9208;6365;24;83.6;33;6
20130102;9219;3913;45;89.0;29;12
20130102;9233;3738;34;62.5;32;7
20130102;9325;425;27;117.4;23;8
20130102;9364;1710;29;210.8;31;9
20130102;9435;1684;26;34.6;26;8
20130102;9449;1940;28;58.2;29;8
20130102;9459;7634;29;60.6;31;9
20130102;9860;288;9;20.8;32;9
20130102;9964;665;4;3.7;20;21
20130102;9977;421;7;6.1;28;4
20130103;10;9678;23;63.0;21;6
20130103;19;9876;30;127.4;25;11
20130103;24;1136;23;55.2;37;10
20130103;41;2436;32;66.4;25;6
20130103;44;360;2;3.9;24;14
20130103;87;9752;29;169.0;25;11
20130103;102;1715;6;5.0;29;10
20130103;108;8175;27;48.7;26;7
20130103;130;5231;3;9.2;30;7
20130103;131;5843;34;143.3;21;7
20130103;142;1617;12;163.2;16;11
20130103;143;2884;34;81.8;24;12
20130103;145;224;7;7.6;29;14
20130103;151;914;38;102.0;28;5
20130103;162;4477;21;270.4;30;12
20130103;192;228;33;44.1;25;12
20130103;199;6817;23;68.8;37;13
20130103;210;3629;38;160.7;30;11
20130103;215;553;8;20.9;27;11
20130103;224;145;29;90.0;33;17
20130103;225;1365;31;704.1;27;10
20130103;226;618;28;100.6;30;7
20130103;233;2393;28;115.1;44;9
20130103;233;8472;7;59.3;24;10
20130103;249;6402;29;51.4;30;11
20130103;253;2990;5;12.1;23;10
20130103;260;571;4;1.8;25;9
20130103;266;2535;29;241.6;22;11
20130103;269;3814;36;68.0;36;11
20130103;274;2753;24;106.3;26;11
20130103;277;5130;26;39.2;35;8
20130103;277;385;33;107.5;28;19
20130103;279;2288;27;51.7;28;18
20130103;291;5122;31;204.5;31;11
20130103;291;343;7;21.7;23;12
20130103;295;2038;26;176.9;34;9
20130103;299;2371;21;62.4;35;9
20130103;309;7976;3;23.0;29;15
20130103;318;7663;33;220.8;35;7
20130103;332;4462;4;8.9;24;19
20130103;343;291;31;112.9;37;10
20130103;355;5946;31;92.1;28;8
20130103;360;44;24;94.5;29;13
20130103;361;2379;8;27.7;33;13
20130103;365;7988;29;69.2;23;16
20130103;367;3240;33;136.3;29;10
20130103;375;1488;26;51.6;24;13
20130103;403;2957;30;41.8;29;6
20130103;409;8422;4;4.0;29;13
20130103;411;9759;26;63.1;32;10
20130103;411;4578;29;118.3;35;8
20130103;417;8723;28;450.2;27;7
20130103;440;57;38;76.7;25;11
20130103;474;4926;32;482.3;35;13
20130103;512;3398;25;96.7;44;7
20130103;526;8850;27;34.4;20;11
20130103;530;5761;32;62.4;32;10
20130103;542;1205;7;8.1;27;15
20130103;545;486;27;42.6;30;14
20130103;553;215;32;70.9;28;5
20130103;557;1765;33;49.5;42;9
20130103;571;260;40;73.1;23;11
20130103;578;6064;33;82.3;30;6
20130103;589;9429;35;80.6;35;7
20130103;704;1247;36;91.7;26;13
20130103;715;4315;3;7.6;32;13
20130103;716;8112;4;4.2;20;12
20130103;727;2168;8;15.1;25;8
20130103;743;4268;10;19.2;23;15
20130103;746;9804;30;70.3;33;11
20130103;748;5911;32;82.7;30;12
20130103;759;209;35;137.2;32;14
20130103;769;503;32;184.0;42;11
20130103;825;818;31;97.3;29;9
20130103;830;480;25;230.3;39;8
20130103;835;7085;42;120.0;33;20
20130103;882;6367;2;83.8;26;9
20130103;884;8126;0;0.0;19;9
20130103;902;5358;10;36.2;20;11
20130103;908;9964;3;2.1;28;3
20130103;912;8228;5;22.7;25;9
20130103;914;151;5;5.0;29;11
20130103;963;1036;31;92.9;24;9
20130103;983;2395;24;52.5;33;7
20130103;993;1791;29;80.7;25;8
20130103;1027;3687;25;57.1;22;6
20130103;1040;744;33;105.9;24;9
20130103;1049;7330;7;23.3;18;16
20130103;1076;6285;7;7.6;19;8
20130103;1077;4620;28;32.0;34;12
20130103;1119;2046;34;61.7;31;11
20130103;1121;6970;27;289.5;30;15
20130103;1136;24;4;6.4;21;11
20130103;1138;8444;29;58.5;28;9
20130103;1147;1205;2;0.7;24;5
20130103;1154;6975;5;6.7;23;8
20130103;1161;1837;29;91.1;31;8
20130103;1177;245;25;61.1;25;9
20130103;1187;1270;3;1.2;23;7
20130103;1193;4177;25;58.2;28;12
20130103;1197;1324;32;94.0;25;10
20130103;1201;2817;38;148.2;30;8
20130103;1205;542;25;47.2;37;14
20130103;1205;1147;29;61.0;26;14
20130103;1247;7363;23;44.3;31;7
20130103;1249;9868;7;8.3;21;11
20130103;1268;3688;3;14.6;15;19
20130103;1270;1187;27;161.3;28;11
20130103;1283;6295;5;6.2;24;10
20130103;1292;3879;33;87.7;24;11
20130103;1294;8551;22;80.9;27;17
20130103;1324;1197;3;1.5;15;10
20130103;1353;6628;30;211.9;23;10
20130103;1353;2189;27;218.8;29;11
20130103;1400;161;40;119.1;38;18
20130103;1428;2302;21;25.4;32;12
20130103;1473;1338;29;121.3;33;12
20130103;1488;375;4;25.7;26;16
20130103;1508;271;31;129.5;33;16
20130103;1524;8391;21;62.4;34;8
20130103;1546;2032;6;10.2;27;8
20130103;1557;4360;6;37.4;29;12
20130103;1561;8529;29;89.0;30;5
20130103;1599;4935;24;54.9;29;7
20130103;1603;3444;28;90.5;26;11
20130103;1617;142;30;81.5;32;19
20130103;1642;4650;39;128.4;25;12
20130103;1702;4508;29;59.8;29;5
20130103;1715;102;23;41.1;24;10
20130103;1725;8628;27;34.3;31;16
20130103;1783;4025;6;228.1;19;9
20130103;1791;993;7;17.5;18;12
20130103;1869;1010;29;42.9;31;12
20130103;1872;7090;30;173.8;24;12
20130103;1888;594;34;149.1;23;11
20130103;1922;986;34;98.4;32;10
20130103;1951;5427;6;6.9;34;9
20130103;1993;2264;20;42.6;33;14
20130103;2004;4385;29;50.0;29;19
20130103;2032;1546;21;44.3;23;7
20130103;2038;295;6;10.0;19;18
20130103;2046;1119;9;10.1;23;12
20130103;2053;9639;26;87.8;25;10
20130103;2119;7520;6;14.3;22;8
20130103;2168;727;49;172.7;25;5
